imu_timestamp, mcu_timestamp
1970950,12373776
1975750,12378304
1980550,12382832
1985350,12387359
1990150,12391887
1994950,12396414
1999750,12400942
2004550,12405470
2009350,12409997
2014150,12414525
2018950,12419052
2023750,12423580
2028550,12428108
2033350,12432635
2038150,12437163
2042950,12441690
2047750,12446218
2052550,12450746
2057350,12455273
2062150,12459801
2066950,12464328
2071750,12468856
2076550,12473383
2081350,12477911
2086150,12482439
2090950,12486966
2095750,12491494
2100550,12496021
2105350,12500549
2110150,12505077
2114950,12509604
2119750,12514132
2124550,12518659
2129350,12523187
2134150,12527715
2138950,12532242
2143750,12536770
2148550,12541297
2153350,12545825
2158150,12550353
2162950,12554880
2167750,12559408
2172550,12563935
2177350,12568463
2182150,12572991
2186950,12577518
2191750,12582046
2196550,12586573
2201350,12591101
2206150,12595628
2210950,12600156
2215750,12604684
2220550,12609211
2225350,12613739
2230150,12618266
2234950,12622794
2239750,12627322
2244550,12631849
2249350,12636377
2254150,12640904
2258950,12645432
2263750,12649960
2268550,12654487
2273350,12659015
2278150,12663542
2282950,12668070
2287750,12672598
2292550,12677125
2297350,12681653
2302150,12686180
2306950,12690708
2311750,12695236
2316550,12699763
2321350,12704291
2326150,12708818
2330950,12713346
2335750,12717873
2340550,12722401
2345350,12726929
2350150,12731456
2354950,12735984
2359750,12740511
2364550,12745039
2369350,12749567
2374150,12754094
2378950,12758622
2383750,12763149
2388550,12767677
2393350,12772205
2398150,12776732
2402950,12781260
2407750,12785787
2412550,12790315
2417350,12794843
2422150,12799370
2426950,12803898
2431750,12808425
2436550,12812953
2441350,12817481
2446150,12822008
2450950,12826536
2455750,12831063
2460550,12835591
2465350,12840118
2470150,12844646
2474950,12849174
2479750,12853701
2484550,12858229
2489350,12862756
2494150,12867284
2498950,12871812
2503750,12876339
2508550,12880867
2513350,12885394
2518150,12889922
2522950,12894450
2527750,12898977
2532550,12903505
2537350,12908032
2542150,12912560
2546950,12917088
2551750,12921615
2556550,12926143
2561350,12930670
2566150,12935198
2570950,12939726
2575750,12944253
2580550,12948781
2585350,12953308
2590150,12957836
2594950,12962364
2599750,12966891
2604550,12971419
2609350,12975946
2614150,12980474
2618950,12985001
2623750,12989529
2628550,12994057
2633350,12998584
2638150,13003112
2642950,13007639
2647750,13012167
2652550,13016695
2657350,13021222
2662150,13025750
2666950,13030277
2671750,13034805
2676550,13039333
2681350,13043860
2686150,13048388
2690950,13052915
2695750,13057443
2700550,13061971
2705350,13066498
2710150,13071026
2714950,13075553
2719750,13080081
2724550,13084609
2729350,13089136
2734150,13093664
2738950,13098191
2743750,13102719
2748550,13107247
2753350,13111774
2758150,13116302
2762950,13120829
2767750,13125357
2772550,13129884
2777350,13134412
2782150,13138940
2786950,13143467
2791750,13147995
2796550,13152522
2801350,13157050
2806150,13161578
2810950,13166105
2815750,13170633
2820550,13175160
2825350,13179688
2830150,13184216
2834950,13188743
2839750,13193271
2844550,13197798
2849350,13202326
2854150,13206854
2858950,13211381
2863750,13215909
2868550,13220436
2873350,13224964
2878150,13229492
2882950,13234019
2887750,13238547
2892550,13243074
2897350,13247602
2902150,13252130
2906950,13256657
2911750,13261185
2916550,13265712
2921350,13270240
2926150,13274767
2930950,13279295
2935750,13283823
2940550,13288350
2945350,13292878
2950150,13297405
2954950,13301933
2959750,13306461
2964550,13310988
2969350,13315516
2974150,13320043
2978950,13324571
2983750,13329099
2988550,13333626
2993350,13338154
2998150,13342681
3002950,13347209
3007750,13351737
3012550,13356264
3017350,13360792
3022150,13365319
3026950,13369847
3031750,13374375
3036550,13378902
3041350,13383430
3046150,13387957
3050950,13392485
3055750,13397013
3060550,13401540
3065350,13406068
3070150,13410595
3074950,13415123
3079750,13419650
3084550,13424178
3089350,13428706
3094150,13433233
3098950,13437761
3103750,13442288
3108550,13446816
3113350,13451344
3118150,13455871
3122950,13460399
3127750,13464926
3132550,13469454
3137350,13473982
3142150,13478509
3146950,13483037
3151750,13487564
3156550,13492092
3161350,13496620
3166150,13501147
3170950,13505675
3175750,13510202
3180550,13514730
3185350,13519258
3190150,13523785
3194950,13528313
3199750,13532840
3204550,13537368
3209350,13541896
3214150,13546423
3218950,13550951
3223750,13555478
3228550,13560006
3233350,13564534
3238150,13569061
3242950,13573589
3247750,13578116
3252550,13582644
3257350,13587171
3262150,13591699
3266950,13596227
3271750,13600754
3276550,13605282
3281350,13609809
3286150,13614337
3290950,13618865
3295750,13623392
3300550,13627920
3305350,13632447
3310150,13636975
3314950,13641503
3319750,13646030
3324550,13650558
3329350,13655085
3334150,13659613
3338950,13664141
3343750,13668668
3348550,13673196
3353350,13677723
3358150,13682251
3362950,13686779
3367750,13691306
3372550,13695834
3377350,13700361
3382150,13704889
3386950,13709417
3391750,13713944
3396550,13718472
3401350,13722999
3406150,13727527
3410950,13732055
3415750,13736582
3420550,13741110
3425350,13745637
3430150,13750165
3434950,13754692
3439750,13759220
3444550,13763748
3449350,13768275
3454150,13772803
3458950,13777330
3463750,13781858
3468550,13786386
3473350,13790913
3478150,13795441
3482950,13799968
3487750,13804496
3492550,13809024
3497350,13813551
3502150,13818079
3506950,13822606
3511750,13827134
3516550,13831662
3521350,13836189
3526150,13840717
3530950,13845244
3535750,13849772
3540550,13854300
3545350,13858827
3550150,13863355
3554950,13867882
3559750,13872410
3564550,13876938
3569350,13881465
3574150,13885993
3578950,13890520
3583750,13895048
3588550,13899576
3593350,13904103
3598150,13908631
3602950,13913158
3607750,13917686
3612550,13922214
3617350,13926741
3622150,13931269
3626950,13935796
3631750,13940324
3636550,13944852
3641350,13949379
3646150,13953907
3650950,13958434
3655750,13962962
3660550,13967490
3665350,13972017
3670150,13976545
3674950,13981072
3679750,13985600
3684550,13990127
3689350,13994655
3694150,13999183
3698950,14003710
3703750,14008238
3708550,14012765
3713350,14017293
3718150,14021821
3722950,14026348
3727750,14030876
3732550,14035403
3737350,14039931
3742150,14044459
3746950,14048986
3751750,14053514
3756550,14058041
3761350,14062569
3766150,14067097
3770950,14071624
3775750,14076152
3780550,14080679
3785350,14085207
3790150,14089735
3794950,14094262
3799750,14098790
3804550,14103317
3809350,14107845
3814150,14112373
3818950,14116900
3823750,14121428
3828550,14125955
3833350,14130483
3838150,14135011
3842950,14139538
3847750,14144066
3852550,14148593
3857350,14153121
3862150,14157649
3866950,14162176
3871750,14166704
3876550,14171231
3881350,14175759
3886150,14180287
3890950,14184814
3895750,14189342
3900550,14193869
3905350,14198397
3910150,14202925
3914950,14207452
3919750,14211980
3924550,14216507
3929350,14221035
3934150,14225563
3938950,14230090
3943750,14234618
3948550,14239145
3953350,14243673
3958150,14248200
3962950,14252728
3967750,14257256
3972550,14261783
3977350,14266311
3982150,14270838
3986950,14275366
3991750,14279894
3996550,14284421
4001350,14288949
4006150,14293476
4010950,14298004
4015750,14302532
4020550,14307059
4025350,14311587
4030150,14316114
4034950,14320642
4039750,14325170
4044550,14329697
4049350,14334225
4054150,14338752
4058950,14343280
4063750,14347808
4068550,14352335
4073350,14356863
4078150,14361390
4082950,14365918
4087750,14370446
4092550,14374973
4097350,14379501
4102150,14384028
4106950,14388556
4111750,14393084
4116550,14397611
4121350,14402139
4126150,14406666
4130950,14411194
4135750,14415722
4140550,14420249
4145350,14424777
4150150,14429304
4154950,14433832
4159750,14438360
4164550,14442887
4169350,14447415
4174150,14451942
4178950,14456470
4183750,14460998
4188550,14465525
4193350,14470053
4198150,14474580
4202950,14479108
4207750,14483636
4212550,14488163
4217350,14492691
4222150,14497218
4226950,14501746
4231750,14506274
4236550,14510801
4241350,14515329
4246150,14519856
4250950,14524384
4255750,14528912
4260550,14533439
4265350,14537967
4270150,14542494
4274950,14547022
4279750,14551549
4284550,14556077
4289350,14560605
4294150,14565132
4298950,14569660
4303750,14574187
4308550,14578715
4313350,14583243
4318150,14587770
4322950,14592298
4327750,14596825
4332550,14601353
4337350,14605881
4342150,14610408
4346950,14614936
4351750,14619463
4356550,14623991
4361350,14628519
4366150,14633046
4370950,14637574
4375750,14642101
4380550,14646629
4385350,14651157
4390150,14655684
4394950,14660212
4399750,14664739
4404550,14669267
4409350,14673795
4414150,14678322
4418950,14682850
4423750,14687377
4428550,14691905
4433350,14696433
4438150,14700960
4442950,14705488
4447750,14710015
4452550,14714543
4457350,14719071
4462150,14723598
4466950,14728126
4471750,14732653
4476550,14737181
4481350,14741709
4486150,14746236
4490950,14750764
4495750,14755291
4500550,14759819
4505350,14764347
4510150,14768874
4514950,14773402
4519750,14777929
4524550,14782457
4529350,14786985
4534150,14791512
4538950,14796040
4543750,14800567
4548550,14805095
4553350,14809623
4558150,14814150
4562950,14818678
4567750,14823205
4572550,14827733
4577350,14832261
4582150,14836788
4586950,14841316
4591750,14845843
4596550,14850371
4601350,14854899
4606150,14859426
4610950,14863954
4615750,14868481
4620550,14873009
4625350,14877537
4630150,14882064
4634950,14886592
4639750,14891119
4644550,14895647
4649350,14900175
4654150,14904702
4658950,14909230
4663750,14913757
4668550,14918285
4673350,14922813
4678150,14927340
4682950,14931868
4687750,14936395
4692550,14940923
4697350,14945451
4702150,14949978
