imu_timestamp, mcu_timestamp
38891446,929353248
38891638,929357775
38891830,929362303
38892022,929366830
38892214,929371358
38892406,929375886
38892598,929380413
38892790,929384941
38892982,929389468
38893174,929393996
38893366,929398523
38893558,929403051
38893750,929407578
38893942,929412106
38894134,929416633
38894326,929421161
38894518,929425688
38894710,929430216
38894902,929434744
38895094,929439271
38895286,929443799
38895478,929448326
38895670,929452854
38895862,929457381
38896054,929461909
38896246,929466436
38896438,929470964
38896630,929475491
38896822,929480019
38897014,929484546
38897206,929489074
38897398,929493602
38897590,929498129
38897782,929502657
38897974,929507184
38898166,929511712
38898358,929516239
38898550,929520767
38898742,929525294
38898934,929529822
38899126,929534349
38899318,929538877
38899510,929543404
38899702,929547932
38899894,929552460
38900086,929556987
38900278,929561515
38900470,929566042
38900662,929570570
38900854,929575097
38901046,929579625
38901238,929584152
38901430,929588680
38901622,929593207
38901814,929597735
38902006,929602262
38902198,929606790
38902390,929611317
38902582,929615845
38902774,929620373
38902966,929624900
38903158,929629428
38903350,929633955
38903542,929638483
38903734,929643010
38903926,929647538
38904118,929652065
38904310,929656593
38904502,929661120
38904694,929665648
38904886,929670175
38905078,929674703
38905270,929679231
38905462,929683758
38905654,929688286
38905846,929692813
38906038,929697341
38906230,929701868
38906422,929706396
38906614,929710923
38906806,929715451
38906998,929719978
38907190,929724506
38907382,929729033
38907574,929733561
38907766,929738089
38907958,929742616
38908150,929747144
38908342,929751671
38908534,929756199
38908726,929760726
38908918,929765254
38909110,929769781
38909302,929774309
38909494,929778836
38909686,929783364
38909878,929787891
38910070,929792419
38910262,929796947
38910454,929801474
38910646,929806002
38910838,929810529
38911030,929815057
38911222,929819584
38911414,929824112
38911606,929828639
38911798,929833167
38911990,929837694
38912182,929842222
38912374,929846749
38912566,929851277
38912758,929855805
38912950,929860332
38913142,929864860
38913334,929869387
38913526,929873915
38913718,929878442
38913910,929882970
38914102,929887497
38914294,929892025
38914486,929896552
38914678,929901080
38914870,929905607
38915062,929910135
38915254,929914662
38915446,929919190
38915638,929923718
38915830,929928245
38916022,929932773
38916214,929937300
38916406,929941828
38916598,929946355
38916790,929950883
38916982,929955410
38917174,929959938
38917366,929964465
38917558,929968993
38917750,929973520
38917942,929978048
38918134,929982576
38918326,929987103
38918518,929991631
38918710,929996158
38918902,930000686
38919094,930005213
38919286,930009741
38919478,930014268
38919670,930018796
38919862,930023323
38920054,930027851
38920246,930032378
38920438,930036906
38920630,930041434
38920822,930045961
38921014,930050489
38921206,930055016
38921398,930059544
38921590,930064071
38921782,930068599
38921974,930073126
38922166,930077654
38922358,930082181
38922550,930086709
38922742,930091236
38922934,930095764
38923126,930100291
38923318,930104819
38923510,930109347
38923702,930113874
38923894,930118402
38924086,930122929
38924278,930127457
38924470,930131984
38924662,930136512
38924854,930141039
38925046,930145567
38925238,930150094
38925430,930154622
38925622,930159149
38925814,930163677
38926006,930168205
38926198,930172732
38926390,930177260
38926582,930181787
38926774,930186315
38926966,930190842
38927158,930195370
38927350,930199897
38927542,930204425
38927734,930208952
38927926,930213480
38928118,930218007
38928310,930222535
38928502,930227063
38928694,930231590
38928886,930236118
38929078,930240645
38929270,930245173
38929462,930249700
38929654,930254228
38929846,930258755
38930038,930263283
38930230,930267810
38930422,930272338
38930614,930276865
38930806,930281393
38930998,930285920
38931190,930290448
38931382,930294976
38931574,930299503
38931766,930304031
38931958,930308558
38932150,930313086
38932342,930317613
38932534,930322141
38932726,930326668
38932918,930331196
38933110,930335723
38933302,930340251
38933494,930344778
38933686,930349306
38933878,930353833
38934070,930358361
38934262,930362889
38934454,930367416
38934646,930371944
38934838,930376471
38935030,930380999
38935222,930385526
38935414,930390054
38935606,930394581
38935798,930399109
38935990,930403636
38936182,930408164
38936374,930412691
38936566,930417219
38936758,930421747
38936950,930426274
38937142,930430802
38937334,930435329
38937526,930439857
38937718,930444384
38937910,930448912
38938102,930453439
38938294,930457967
38938486,930462494
38938678,930467022
38938870,930471549
38939062,930476077
38939254,930480604
38939446,930485132
38939638,930489660
38939830,930494187
38940022,930498715
38940214,930503242
38940406,930507770
38940598,930512297
38940790,930516825
38940982,930521352
38941174,930525880
38941366,930530407
38941558,930534935
38941750,930539462
38941942,930543990
38942134,930548518
38942326,930553045
38942518,930557573
38942710,930562100
38942902,930566628
38943094,930571155
38943286,930575683
38943478,930580210
38943670,930584738
38943862,930589265
38944054,930593793
38944246,930598320
38944438,930602848
38944630,930607375
38944822,930611903
38945014,930616431
38945206,930620958
38945398,930625486
38945590,930630013
38945782,930634541
38945974,930639068
38946166,930643596
38946358,930648123
38946550,930652651
38946742,930657178
38946934,930661706
38947126,930666233
38947318,930670761
38947510,930675288
38947702,930679816
38947894,930684344
38948086,930688871
38948278,930693399
38948470,930697926
38948662,930702454
38948854,930706981
38949046,930711509
38949238,930716036
38949430,930720564
38949622,930725091
38949814,930729619
38950006,930734146
38950198,930738674
38950390,930743202
38950582,930747729
38950774,930752257
38950966,930756784
38951158,930761312
38951350,930765839
38951542,930770367
38951734,930774894
38951926,930779422
38952118,930783949
38952310,930788477
38952502,930793004
38952694,930797532
38952886,930802059
38953078,930806587
38953270,930811115
38953462,930815642
38953654,930820170
38953846,930824697
38954038,930829225
38954230,930833752
38954422,930838280
38954614,930842807
38954806,930847335
38954998,930851862
38955190,930856390
38955382,930860917
38955574,930865445
38955766,930869973
38955958,930874500
38956150,930879028
38956342,930883555
38956534,930888083
38956726,930892610
